id	taxonID	scientificName	order	family	vernacularName	taxonRemarks	bibliographicCitation
99a3c134-73ee-4d43-8540-29e0442689c8	99a3c134-73ee-4d43-8540-29e0442689c8	Pericrocotus tegimae	Passeriformes	Campephagidae	Ryukyu Minivet, 琉球山椒鳥	Pericrocotus tegimae	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
2679b875-c290-469b-a002-18d6b3fd73f9	2679b875-c290-469b-a002-18d6b3fd73f9	Pericrocotus divaricatus	Passeriformes	Campephagidae	Ashy Minivet, 灰山椒鳥	Pericrocotus divaricatus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
31f7fa8f-33ed-43d3-9818-8c243c7a9c58	31f7fa8f-33ed-43d3-9818-8c243c7a9c58	Coracina macei	Passeriformes	Campephagidae	Large Cuckooshrike, 花翅山椒鳥	Coracina macei	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
b82a03bd-16f0-4efd-9530-e7ef4da78b73	b82a03bd-16f0-4efd-9530-e7ef4da78b73	Lalage melaschistos	Passeriformes	Campephagidae	Black-winged Cuckooshrike, 黑翅山椒鳥	Lalage melaschistos	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
e0cebe35-6557-4131-b8cd-bb1cb794fecb	e0cebe35-6557-4131-b8cd-bb1cb794fecb	Erpornis zantholeuca	Passeriformes	Vireonidae	White-bellied Erpornis, 綠畫眉	Erpornis zantholeuca	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
6a0032c9-d6cd-416c-a9a4-b5b78702c7ae	6a0032c9-d6cd-416c-a9a4-b5b78702c7ae	Oriolus chinensis	Passeriformes	Oriolidae	Black-naped Oriole, 黃鸝	Oriolus chinensis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
6e442e0a-6b9e-4266-afb6-0b6704588eaa	6e442e0a-6b9e-4266-afb6-0b6704588eaa	Oriolus traillii	Passeriformes	Oriolidae	Maroon Oriole, 朱鸝	Oriolus traillii	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
f901fb6a-2b28-4228-b948-8c3e219aaa1e	f901fb6a-2b28-4228-b948-8c3e219aaa1e	Dicrurus macrocercus	Passeriformes	Dicruridae	Black Drongo, 大卷尾	Dicrurus macrocercus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
662fe6d9-0b0f-4ee2-a570-8e22d62b1788	662fe6d9-0b0f-4ee2-a570-8e22d62b1788	Dicrurus leucophaeus	Passeriformes	Dicruridae	Ashy Drongo, 灰卷尾	Dicrurus leucophaeus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
542ba239-2da1-4d3a-a05a-c11e0a0a8049	542ba239-2da1-4d3a-a05a-c11e0a0a8049	Dicrurus aeneus	Passeriformes	Dicruridae	Bronzed Drongo, 小卷尾	Dicrurus aeneus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
550979c9-9b1a-4da7-9226-6d64947878ed	550979c9-9b1a-4da7-9226-6d64947878ed	Dicrurus hottentottus	Passeriformes	Dicruridae	Hair-crested Drongo, 髮冠卷尾	Dicrurus hottentottus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
45b0308b-425f-4d70-a557-b2815f05df31	45b0308b-425f-4d70-a557-b2815f05df31	Hypothymis azurea	Passeriformes	Monarchidae	Black-naped Monarch, 黑枕藍鶲	Hypothymis azurea	Chen, H. H. A preliminary study on nest site selection and nest success of the Black-naped Blue Monarch (Hypothymis azurea) in Linnei Township and Douliu hilly area, Yunlin County (in Chinese). Master thesis, Providence University, (2009).
4a751377-677d-4bb8-ad75-dc3a0fbd492d	4a751377-677d-4bb8-ad75-dc3a0fbd492d	Terpsiphone atrocaudata	Passeriformes	Monarchidae	Japanese Paradise-Flycatcher, 紫綬帶	Terpsiphone atrocaudata	Späth, T., Bai, M. L., Severinghaus, L. L. & Walther, B. A. Distribution, habitat, and conservation status of the near-threatened Japanese Paradise-Flycatcher (Terpsiphone atrocaudata periophthalmica) on Lanyu, Taiwan. Avian Conserv. Ecol. 13 (2018).
4f839920-cc66-440b-8bce-ae809e61bfb3	4f839920-cc66-440b-8bce-ae809e61bfb3	Terpsiphone incei	Passeriformes	Monarchidae	Amur Paradise-Flycatcher, 阿穆爾綬帶	Terpsiphone incei	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
ff3280a1-b135-430a-8fe9-61cc7bb70a11	ff3280a1-b135-430a-8fe9-61cc7bb70a11	Lanius bucephalus	Passeriformes	Laniidae	Bull-headed Shrike, 紅頭伯勞	Lanius bucephalus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
b40ef443-9ee1-46e8-9f26-ec351f6697d7	b40ef443-9ee1-46e8-9f26-ec351f6697d7	Lanius cristatus	Passeriformes	Laniidae	Brown Shrike, 紅尾伯勞	Lanius cristatus	Severinghaus, L. L. Territory strategy of the migratory Brown Shrike Lanius cristatus. Ibis 138, 460-465 (1996).
0d13a8df-56b6-4f9b-a88b-2f0ed818a112	0d13a8df-56b6-4f9b-a88b-2f0ed818a112	Lanius schach	Passeriformes	Laniidae	Long-tailed Shrike, 棕背伯勞	Lanius schach	Wu, S. H. Territory and habitat use of Formosan Rufous-backed Shrike(Lanius schach formosae) in Hualien. Master thesis, National Dong Hwa University, (2003).
d44405ce-73c3-4e90-a799-68cf676f1986	d44405ce-73c3-4e90-a799-68cf676f1986	Lanius sphenocercus	Passeriformes	Laniidae	Chinese Gray Shrike, 楔尾伯勞	Lanius sphenocercus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
cc4d65d4-4042-4538-afdf-a392f03b0a4b	cc4d65d4-4042-4538-afdf-a392f03b0a4b	Garrulus glandarius	Passeriformes	Corvidae	Eurasian Jay, 松鴉	Garrulus glandarius	Grahn, M. Seasonal changes in ranging behaviour and territoriality in the European Jay Garrulus g. glandarius. Ornis Scand. 21, 195-201 (1990).
f20dbbc7-3e3a-481d-8df3-4e92abaa3618	f20dbbc7-3e3a-481d-8df3-4e92abaa3618	Cyanopica cyanus	Passeriformes	Corvidae	Azure-winged Magpie, 灰喜鵲	Cyanopica cyanus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
447088e9-5302-4b48-8a4f-b596056dbbfe	447088e9-5302-4b48-8a4f-b596056dbbfe	Urocissa caerulea	Passeriformes	Corvidae	Taiwan Blue-Magpie, 臺灣藍鵲	Urocissa caerulea	Hsu, C. Y. Breeding biology of Formosan Blue Magpie (Urocissa caerulea). Master thesis, National Taiwan University, (2007). | Serveringhaus, L. L. Nest and growth of young of Formosan Blue Magpie. Journ. Taiwan Museum 39, 47-51 (1986). | Serveringhaus, L. L. Flocking and cooperative breeidng of Formosan Blue Magpie. Bull. Inst. Zool. Acad. Sin. 26, 27-37 (1987).
5d1e9b26-0d91-4d22-b909-0f4616c7107c	5d1e9b26-0d91-4d22-b909-0f4616c7107c	Dendrocitta formosae	Passeriformes	Corvidae	Gray Treepie, 樹鵲	Dendrocitta formosae	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
b40cf245-22f1-4a8e-83b6-97aa6d48762e	b40cf245-22f1-4a8e-83b6-97aa6d48762e	Pica serica	Passeriformes	Corvidae	Oriental Magpie, 喜鵲	Pica serica	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
a0f808ca-0a29-4804-a444-54364896c282	a0f808ca-0a29-4804-a444-54364896c282	Nucifraga caryocatactes	Passeriformes	Corvidae	Eurasian Nutcracker, 星鴉	Nucifraga caryocatactes	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
3a43a6c1-375e-4ea4-bcf8-e88a911fccd5	3a43a6c1-375e-4ea4-bcf8-e88a911fccd5	Corvus frugilegus	Passeriformes	Corvidae	Rook, 禿鼻鴉	Corvus frugilegus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
b842939c-e910-4346-a0d9-4b3af256efb6	b842939c-e910-4346-a0d9-4b3af256efb6	Corvus corone	Passeriformes	Corvidae	Carrion Crow, 小嘴烏鴉	Corvus corone	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
f26432ee-e283-4096-9518-6e352c0c3ca2	f26432ee-e283-4096-9518-6e352c0c3ca2	Corvus macrorhynchos	Passeriformes	Corvidae	Large-billed Crow, 巨嘴鴉	Corvus macrorhynchos	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
896f2846-a57c-4b51-b9f4-6c95f236a024	896f2846-a57c-4b51-b9f4-6c95f236a024	Corvus pectoralis	Passeriformes	Corvidae	Collared Crow, 玉頸鴉	Corvus pectoralis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
f6453c0b-4d29-49b6-9c8d-f0933f6a815d	f6453c0b-4d29-49b6-9c8d-f0933f6a815d	Periparus ater	Passeriformes	Paridae	Coal Tit, 煤山雀	Periparus ater	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
41a9d9b9-d27b-4662-a7ad-b27bd0f7b3a4	41a9d9b9-d27b-4662-a7ad-b27bd0f7b3a4	Sittiparus castaneoventris	Passeriformes	Paridae	Chestnut-bellied Tit, 赤腹山雀	Sittiparus castaneoventris	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
4b9ab297-f7be-4a51-ab11-5402f8583a45	4b9ab297-f7be-4a51-ab11-5402f8583a45	Parus monticolus	Passeriformes	Paridae	Green-backed Tit, 青背山雀	Parus monticolus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
d1fe553b-09ef-4573-ac0f-edb87d51f00c	d1fe553b-09ef-4573-ac0f-edb87d51f00c	Machlolophus holsti	Passeriformes	Paridae	Taiwan Yellow Tit, 黃山雀	Machlolophus holsti	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
7462651b-bd86-4617-a56a-b0273af48759	7462651b-bd86-4617-a56a-b0273af48759	Alauda arvensis	Passeriformes	Alaudidae	Eurasian Skylark, 歐亞雲雀	Alauda arvensis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
c0cd9062-c94a-434d-8b3f-3fe3f6cb9451	c0cd9062-c94a-434d-8b3f-3fe3f6cb9451	Alauda gulgula	Passeriformes	Alaudidae	Oriental Skylark, 小雲雀	Alauda gulgula	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
38954991-af1e-4a58-a302-c329d83904e8	38954991-af1e-4a58-a302-c329d83904e8	Prinia striata	Passeriformes	Cisticolidae	Striped Prinia, 斑紋鷦鶯	Prinia striata	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
e5d892cf-90c7-4a3c-bafd-a6f59b10d899	e5d892cf-90c7-4a3c-bafd-a6f59b10d899	Prinia flaviventris	Passeriformes	Cisticolidae	Yellow-bellied Prinia, 灰頭鷦鶯	Prinia flaviventris	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
7d115308-9dec-4245-9952-558e1b0b5c4d	7d115308-9dec-4245-9952-558e1b0b5c4d	Prinia inornata	Passeriformes	Cisticolidae	Plain Prinia, 褐頭鷦鶯	Prinia inornata	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
a89ff203-f1ac-4074-aa3c-83606f634a48	a89ff203-f1ac-4074-aa3c-83606f634a48	Cisticola juncidis	Passeriformes	Cisticolidae	Zitting Cisticola, 棕扇尾鶯	Cisticola juncidis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
8a4af6ee-2f37-45e6-968b-8a91dadfe1cf	8a4af6ee-2f37-45e6-968b-8a91dadfe1cf	Cisticola exilis	Passeriformes	Cisticolidae	Golden-headed Cisticola, 黃頭扇尾鶯	Cisticola exilis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
1cd20daa-e94c-4b5b-8086-29c661e64797	1cd20daa-e94c-4b5b-8086-29c661e64797	Acrocephalus bistrigiceps	Passeriformes	Acrocephalidae	Black-browed Reed Warbler, 雙眉葦鶯	Acrocephalus bistrigiceps	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
3daea2c8-eae5-4176-b934-1952f56ed016	3daea2c8-eae5-4176-b934-1952f56ed016	Acrocephalus orientalis	Passeriformes	Acrocephalidae	Oriental Reed Warbler, 東方大葦鶯	Acrocephalus orientalis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
1c95fbe5-dfbf-46f4-87ec-761b00391576	1c95fbe5-dfbf-46f4-87ec-761b00391576	Helopsaltes fasciolatus	Passeriformes	Locustellidae	Gray's Grasshopper Warbler, 蒼眉蝗鶯	Helopsaltes fasciolatus	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
c8d64614-0578-4d7d-88b9-6a47e3a7758b	c8d64614-0578-4d7d-88b9-6a47e3a7758b	Helopsaltes amnicola	Passeriformes	Locustellidae	Sakhalin Grasshopper Warbler, 庫頁島蝗鶯	Helopsaltes amnicola	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
d719c61d-2465-4cc6-86a8-4d8d2d05572a	d719c61d-2465-4cc6-86a8-4d8d2d05572a	Helopsaltes certhiola	Passeriformes	Locustellidae	Pallas's Grasshopper Warbler, 小蝗鶯	Helopsaltes certhiola	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
ed07299e-391b-4dd9-a47d-2824716a048a	ed07299e-391b-4dd9-a47d-2824716a048a	Helopsaltes ochotensis	Passeriformes	Locustellidae	Middendorff's Grasshopper Warbler, 北蝗鶯	Helopsaltes ochotensis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
156a2a44-6c61-41a6-8717-1b3c1ad02c1f	156a2a44-6c61-41a6-8717-1b3c1ad02c1f	Helopsaltes pleskei	Passeriformes	Locustellidae	Pleske's Grasshopper Warbler, 史氏蝗鶯	Helopsaltes pleskei	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
fb685ca5-b45e-4987-b375-141763bc8eb0	fb685ca5-b45e-4987-b375-141763bc8eb0	Locustella lanceolata	Passeriformes	Locustellidae	Lanceolated Warbler, 矛斑蝗鶯	Locustella lanceolata	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
bda19278-1807-4539-b1cd-982ac533ece7	bda19278-1807-4539-b1cd-982ac533ece7	Locustella alishanensis	Passeriformes	Locustellidae	Taiwan Bush Warbler, 臺灣叢樹鶯	Locustella alishanensis	Severinghaus, L. L. et al. The Avifauna of Taiwan (Forest Bureau, Council of Agriculture, 2012) | Hsiao, M. C. & Li, C. A Field Guide to the Birds of Taiwan (Forest Bureau, Council of Agriculture, Wild Bird Society Of Taipei, 2015) | Billerman, S. M., Keeney, B. K., Rodewald, P. G. & Schulenberg, T. S. Birds of the World https://birdsoftheworld.org/bow/home (2022)
